experiment,part,circuit_family,circuit_type,n_qubits,depth,trial,seed,optimizer,gate_count,original_size,optimized_size,reduction,fidelity,success,runtime_seconds
10,random,Universal,random,5,20,56,98,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999936,False,0.01562190055847168
10,random,Universal,random,5,20,56,98,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999936,False,0.07275056838989258
10,random,Universal,random,5,20,57,99,greedy_phase1,100,100,100,0.0,0.9999999999999938,False,0.0015604496002197266
10,random,Universal,random,5,20,57,99,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999948,False,0.01099848747253418
10,random,Universal,random,5,20,57,99,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999948,False,0.06439423561096191
10,random,Universal,random,5,20,58,100,greedy_phase1,100,100,100,0.0,0.9999999999999911,False,0.002006053924560547
10,random,Universal,random,5,20,58,100,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999916,False,0.012858390808105469
10,random,Universal,random,5,20,58,100,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999916,False,0.08309555053710938
10,random,Universal,random,5,20,59,101,greedy_phase1,100,100,100,0.0,0.9999999999999927,False,0.0010464191436767578
10,random,Universal,random,5,20,59,101,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999931,False,0.01550745964050293
10,random,Universal,random,5,20,59,101,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999931,False,0.0620267391204834
10,random,Universal,random,5,20,60,102,greedy_phase1,100,100,100,0.0,0.9999999999999913,False,0.0021011829376220703
10,random,Universal,random,5,20,60,102,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999913,False,0.004462003707885742
10,random,Universal,random,5,20,60,102,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999913,False,0.0527491569519043
10,random,Universal,random,5,20,61,103,greedy_phase1,100,100,100,0.0,0.9999999999999918,False,0.0019996166229248047
10,random,Universal,random,5,20,61,103,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999925,False,0.012920141220092773
10,random,Universal,random,5,20,61,103,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999925,False,0.058492422103881836
10,random,Universal,random,5,20,62,104,greedy_phase1,100,100,100,0.0,0.999999999999991,False,0.0019843578338623047
10,random,Universal,random,5,20,62,104,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999913,False,0.007833242416381836
10,random,Universal,random,5,20,62,104,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999913,False,0.07525134086608887
10,random,Universal,random,5,20,63,105,greedy_phase1,100,100,100,0.0,0.9999999999999897,False,0.0009999275207519531
10,random,Universal,random,5,20,63,105,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999906,False,0.009488344192504883
10,random,Universal,random,5,20,63,105,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999906,False,0.04935193061828613
10,random,Universal,random,5,20,64,106,greedy_phase1,100,100,100,0.0,0.9999999999999913,False,0.0019998550415039062
10,random,Universal,random,5,20,64,106,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999922,False,0.00939035415649414
10,random,Universal,random,5,20,64,106,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999922,False,0.0570673942565918
10,random,Universal,random,5,20,65,107,greedy_phase1,100,100,100,0.0,0.999999999999991,False,0.002960205078125
10,random,Universal,random,5,20,65,107,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999916,False,0.01432657241821289
10,random,Universal,random,5,20,65,107,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999916,False,0.0807645320892334
10,random,Universal,random,5,20,66,108,greedy_phase1,100,100,100,0.0,0.9999999999999897,False,0.0020067691802978516
10,random,Universal,random,5,20,66,108,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999903,False,0.010506153106689453
10,random,Universal,random,5,20,66,108,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999903,False,0.068603515625
10,random,Universal,random,5,20,67,109,greedy_phase1,100,100,100,0.0,0.9999999999999927,False,0.001997232437133789
10,random,Universal,random,5,20,67,109,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999927,False,0.010009527206420898
10,random,Universal,random,5,20,67,109,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999927,False,0.06984782218933105
10,random,Universal,random,5,20,68,110,greedy_phase1,100,100,100,0.0,0.9999999999999901,False,0.0009989738464355469
10,random,Universal,random,5,20,68,110,commutation_phase2,100,100,98,0.020000000000000018,0.9999999999999906,False,0.00699615478515625
10,random,Universal,random,5,20,68,110,hybrid_phase1_2,100,100,98,0.020000000000000018,0.9999999999999906,False,0.060881614685058594
10,random,Universal,random,5,20,69,111,greedy_phase1,100,100,100,0.0,0.9999999999999911,False,0.0019881725311279297
10,random,Universal,random,5,20,69,111,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999918,False,0.007298707962036133
10,random,Universal,random,5,20,69,111,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999918,False,0.0669105052947998
10,random,Universal,random,5,20,70,112,greedy_phase1,100,100,100,0.0,0.9999999999999927,False,0.0019986629486083984
10,random,Universal,random,5,20,70,112,commutation_phase2,100,100,96,0.040000000000000036,0.9999999999999931,False,0.0060002803802490234
10,random,Universal,random,5,20,70,112,hybrid_phase1_2,100,100,96,0.040000000000000036,0.9999999999999931,False,0.07141304016113281
10,random,Universal,random,5,20,71,113,greedy_phase1,100,100,100,0.0,0.9999999999999931,False,0.0030498504638671875
10,random,Universal,random,5,20,71,113,commutation_phase2,100,100,100,0.0,0.9999999999999931,False,0.006984233856201172
10,random,Universal,random,5,20,71,113,hybrid_phase1_2,100,100,100,0.0,0.9999999999999931,False,0.0651707649230957
