experiment,run_id,chunk,optimizer,circuit_family,n_qubits,param_n,depth,original_size,optimized_size,reduction,fidelity,fidelity_method,success,runtime_seconds,seed,trial,template_rewrites,cz_conversions,mcz_conversions,hh_cancellations,local_cancellations,phase_merges,h_reorders,pair_gathers
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,9,9,20,225,28,0.8755555555555555,0.9999999999999962,exact,True,0.10193324089050293,255,0,0.0,1.0,0.0,0.0,37.0,106.0,109.0,3822.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,9,9,20,226,226,0.0,1.0000000000000009,exact,True,0.001889944076538086,355,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,9,9,20,226,212,0.06194690265486724,1.0000000000000009,exact,True,0.032972097396850586,355,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,9,9,20,226,29,0.8716814159292036,0.9999999999999996,exact,True,0.10871267318725586,355,1,0.0,1.0,0.0,0.0,34.0,118.0,124.0,3827.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,9,9,20,234,234,0.0,1.0,exact,True,0.003922939300537109,455,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,9,9,20,234,222,0.05128205128205132,1.0,exact,True,0.0302884578704834,455,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,9,9,20,234,30,0.8717948717948718,0.9999999999999967,exact,True,0.11168956756591797,455,2,0.0,0.0,0.0,0.0,39.0,103.0,129.0,4386.0
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,greedy_phase1,IQP,9,9,35,421,421,0.0,1.0000000000000036,exact,True,0.004001140594482422,270,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,commutation_phase2a,IQP,9,9,35,421,411,0.02375296912114011,1.0000000000000036,exact,True,0.03585457801818848,270,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill_20260721_032245,depth_fill,template_phase2b,IQP,9,9,35,421,28,0.9334916864608076,1.0,exact,True,0.21968436241149902,270,0,0.0,0.0,0.0,1.0,77.0,207.0,119.0,8057.0
