experiment_id,run_id,mode,circuit_family,n_qubits,param_n,trial,seed,listing_model,optimizer,original_size,variant_size,optimized_size,reduction,fidelity,success,runtime_seconds,file_sha256,git_commit
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,5,5048,original,commutation_phase2a,120,120,108,0.09999999999999998,0.9999999999999934,True,0.08177351951599121,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,5,5048,wcl,greedy_phase1_lbl,120,120,106,0.1166666666666667,0.999999999999993,True,0.06000065803527832,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,5,5048,wcl,commutation_phase2a,120,120,116,0.033333333333333326,0.9999999999999921,True,0.05515336990356445,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,5,5048,shuffle_0,greedy_phase1_lbl,120,120,106,0.1166666666666667,0.999999999999993,True,0.0620419979095459,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,5,5048,shuffle_0,commutation_phase2a,120,120,116,0.033333333333333326,0.9999999999999921,True,0.08372306823730469,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,5,5048,shuffle_1,greedy_phase1_lbl,120,120,109,0.09166666666666667,0.999999999999993,True,0.0651388168334961,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,5,5048,shuffle_1,commutation_phase2a,120,120,114,0.050000000000000044,0.9999999999999926,True,0.07018041610717773,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,5,5048,shuffle_2,greedy_phase1_lbl,120,120,108,0.09999999999999998,0.999999999999993,True,0.05103588104248047,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,5,5048,shuffle_2,commutation_phase2a,120,120,116,0.033333333333333326,0.9999999999999921,True,0.07199764251708984,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,5,5048,shuffle_3,greedy_phase1_lbl,120,120,107,0.10833333333333328,0.9999999999999934,True,0.0630795955657959,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
E28_gate_shuffle_ablation,e28_full_20260718_123040,full,Universal,6,6,5,5048,shuffle_3,commutation_phase2a,120,120,116,0.033333333333333326,0.9999999999999921,True,0.06805753707885742,57072bdbc54564a2cff9db11f2f7323852ff559675e4f3d952f7f524ebb3fe99,8f41dbcfd681b95b99b94405645c2ab4e46f16af
