row_idx,family,n_qubits,trial_seed,input_circuit_sha256,total_gates,log_total_gates,gate_density,original_depth,depth_per_qubit,two_qubit_fraction,gate_diversity,rotation_fraction,adjacent_cancellable_pairs,phase1_action_density,commutation_enabled_pairs,commutation_density,mergeable_rotation_pairs,mergeable_rotation_density,structural_upper_bound,commuting_block_count,commuting_block_density,mean_block_size,max_block_size,self_inverse_fraction
285,Grover,4,911695234,1c6c6ad4c9df8b50d448fc942a1b43a006f3721c5fe1f3e80840c2d37be363f7,32,3.4965075614664802,8.0,11,2.75,0.0625,3,0.0,0,0.0,1,0.03125,0,0.0,0.0625,14,0.4375,2.2857142857142856,8,0.9375
286,Grover,4,1292262512,fbc9136dff0158a1ab14567d2ae21dc517aa3e59b3ae2ed6955b81c62fa8fd57,32,3.4965075614664802,8.0,13,3.25,0.0625,3,0.0,0,0.0,0,0.0,0,0.0,0.0,15,0.46875,2.1333333333333333,7,0.9375
287,Grover,4,636028516,1c6c6ad4c9df8b50d448fc942a1b43a006f3721c5fe1f3e80840c2d37be363f7,32,3.4965075614664802,8.0,11,2.75,0.0625,3,0.0,0,0.0,1,0.03125,0,0.0,0.0625,14,0.4375,2.2857142857142856,8,0.9375
288,Grover,4,1223380592,cf40b8ed6f2b56a9c122f2f8a7e0508f8cfe407736f2bd5e0610546cb2eace13,32,3.4965075614664802,8.0,13,3.25,0.0625,3,0.0,0,0.0,0,0.0,0,0.0,0.0,15,0.46875,2.1333333333333333,7,0.9375
289,Grover,4,2137779127,8efab01e533556e6f2a7b2ce4cfec282205fad4cd1df687450be720c41e4b302,30,3.4339872044851463,7.5,13,3.25,0.06666666666666667,3,0.0,0,0.0,0,0.0,0,0.0,0.0,15,0.5,2.0,6,0.9333333333333333
290,Grover,6,158428240,6d1abe8525917cb6f4e1458f0b488ecaf6fb659517d88588318c2b8b0d7485fa,42,3.7612001156935624,7.0,13,2.1666666666666665,0.047619047619047616,3,0.0,0,0.0,0,0.0,0,0.0,0.0,19,0.4523809523809524,2.210526315789474,9,0.9523809523809523
291,Grover,6,1145815738,bfd0eeb78621f15b7da242153f756e776423ae7f2819af8c3a8ad04cfafd2b93,42,3.7612001156935624,7.0,13,2.1666666666666665,0.047619047619047616,3,0.0,0,0.0,0,0.0,0,0.0,0.0,19,0.4523809523809524,2.210526315789474,9,0.9523809523809523
292,Grover,6,470575216,776ad08de0111b0c6e4f6c29a73e8fde24f6aaeef14dc7bf457f698a41b17aa8,46,3.8501476017100584,7.666666666666667,13,2.1666666666666665,0.043478260869565216,3,0.0,0,0.0,0,0.0,0,0.0,0.0,19,0.41304347826086957,2.4210526315789473,11,0.9565217391304348
293,Grover,6,2047045633,76258240db3848f036752ff6f9ba42c7c75012394667e2a588f16b1bac5b5154,46,3.8501476017100584,7.666666666666667,13,2.1666666666666665,0.043478260869565216,3,0.0,0,0.0,0,0.0,0,0.0,0.0,19,0.41304347826086957,2.4210526315789473,11,0.9565217391304348
294,Grover,6,11506305,9fc171140a03ee9f244356e86208dba87bf6d38eeff4eccdf95b151d88236128,38,3.6635616461296463,6.333333333333333,11,1.8333333333333333,0.05263157894736842,3,0.0,0,0.0,1,0.02631578947368421,0,0.0,0.05263157894736842,19,0.5,2.0,8,0.9473684210526315
295,Grover,6,1765390555,9d0af9f589c4766debf631c6b1f60c06c7a93531e9ae3112f5a0c8cfd114e1b7,46,3.8501476017100584,7.666666666666667,13,2.1666666666666665,0.043478260869565216,3,0.0,0,0.0,0,0.0,0,0.0,0.0,19,0.41304347826086957,2.4210526315789473,11,0.9565217391304348
296,Grover,6,221099573,1411e4a1cd14f8179124d507c1fc845ba1c6987a4989ac2b0ab34fa78bd73521,44,3.8066624897703196,7.333333333333333,13,2.1666666666666665,0.045454545454545456,3,0.0,0,0.0,0,0.0,0,0.0,0.0,19,0.4318181818181818,2.3157894736842106,10,0.9545454545454546
297,Grover,6,141951830,8df6e519b4a1a4b8e2c5741623de6c81ebe2c9538b2a80fff00f64af84f05c8d,40,3.713572066704308,6.666666666666667,11,1.8333333333333333,0.05,3,0.0,0,0.0,1,0.025,0,0.0,0.05,18,0.45,2.2222222222222223,9,0.95
298,Grover,6,1196777444,04551477e2ee606ba3b80ac6cc45cabe8f5b12b7afcf225be7843f7bc0eeb121,40,3.713572066704308,6.666666666666667,11,1.8333333333333333,0.05,3,0.0,0,0.0,1,0.025,0,0.0,0.05,18,0.45,2.2222222222222223,9,0.95
299,Grover,6,1482069727,81a9f664447506af375c978a697425938e123671f9942d938dc41a4094fb8cb0,42,3.7612001156935624,7.0,11,1.8333333333333333,0.047619047619047616,3,0.0,0,0.0,1,0.023809523809523808,0,0.0,0.047619047619047616,18,0.42857142857142855,2.3333333333333335,10,0.9523809523809523
300,Grover,8,1753488608,e2e5a0259d0316aea59b80543c91015dcaa5e1b80139dfb945bcb185d6935817,56,4.04305126783455,7.0,11,1.375,0.03571428571428571,3,0.0,0,0.0,1,0.017857142857142856,0,0.0,0.03571428571428571,22,0.39285714285714285,2.5454545454545454,14,0.9642857142857143
301,Grover,8,577034624,6849cfde5cef2a7dc9fbf05079aa6f5d5427e81d69833d1af0312950aa99f6d4,56,4.04305126783455,7.0,13,1.625,0.03571428571428571,3,0.0,0,0.0,0,0.0,0,0.0,0.0,23,0.4107142857142857,2.4347826086956523,13,0.9642857142857143
302,Grover,8,1028910482,5f52f7f68b0811ff20798eacee8544ad9557be9402a62b56725cb292e93478e3,54,4.007333185232471,6.75,11,1.375,0.037037037037037035,3,0.0,0,0.0,1,0.018518518518518517,0,0.0,0.037037037037037035,22,0.4074074074074074,2.4545454545454546,13,0.9629629629629629
303,Grover,8,776124029,4dc8a17382accd8f6aad2bfada640a836705efe5a9300cf48607e6fbdd29fe1e,54,4.007333185232471,6.75,13,1.625,0.037037037037037035,3,0.0,0,0.0,0,0.0,0,0.0,0.0,23,0.42592592592592593,2.347826086956522,12,0.9629629629629629
304,Grover,8,622318721,c639754e2feb3d6d1720be61eb4da622266d3884d927a8ae30b94adb05847d46,50,3.9318256327243257,6.25,13,1.625,0.04,3,0.0,0,0.0,0,0.0,0,0.0,0.0,23,0.46,2.1739130434782608,10,0.96
305,Grover,8,132863028,5a1cfe192930581f38180284b51b8c249a2fb9ee03e64e5aaf5c75eff2e8d7ee,50,3.9318256327243257,6.25,11,1.375,0.04,3,0.0,0,0.0,1,0.02,0,0.0,0.04,22,0.44,2.272727272727273,11,0.96
306,Grover,8,2102183595,f1c0dd538f166cc558e254df3c2d40cf46a7a38a2d3ef2ced3f30361cbb3eeb8,52,3.970291913552122,6.5,11,1.375,0.038461538461538464,3,0.0,0,0.0,1,0.019230769230769232,0,0.0,0.038461538461538464,22,0.4230769230769231,2.3636363636363638,12,0.9615384615384616
307,Grover,8,1923214041,50191403741e7214ba02d85d321db1d2d4bc403c2fb189bd73f5d5423cb423d8,58,4.07753744390572,7.25,11,1.375,0.034482758620689655,3,0.0,0,0.0,1,0.017241379310344827,0,0.0,0.034482758620689655,22,0.3793103448275862,2.6363636363636362,15,0.9655172413793104
308,Grover,8,2085852831,47c1bdcc897cddbe1df1a5afb99085f05c8553a112a9a6be1098be401d098cbd,58,4.07753744390572,7.25,13,1.625,0.034482758620689655,3,0.0,0,0.0,0,0.0,0,0.0,0.0,23,0.39655172413793105,2.5217391304347827,14,0.9655172413793104
309,Grover,8,227174085,0199c1314fc44fdf9c07f9cb9c5d56de461632414d326f4cd562885df095d080,56,4.04305126783455,7.0,13,1.625,0.03571428571428571,3,0.0,0,0.0,0,0.0,0,0.0,0.0,23,0.4107142857142857,2.4347826086956523,13,0.9642857142857143
310,Grover,10,1039619487,a2ee926b9c9500b9cefdc90d3789e77faf157137e027424da3d88cfbebc79432,62,4.143134726391533,6.2,11,1.1,0.03225806451612903,3,0.0,0,0.0,1,0.016129032258064516,0,0.0,0.03225806451612903,26,0.41935483870967744,2.3846153846153846,14,0.967741935483871
311,Grover,10,398129398,4628f92de2a5a0bdc0e1fdba85cc1c3d7798ad2d395fcc9dd25cfdf4145340db,64,4.174387269895637,6.4,13,1.3,0.03125,3,0.0,0,0.0,0,0.0,0,0.0,0.0,27,0.421875,2.3703703703703702,14,0.96875
312,Grover,10,739316547,44db4b735a3de93bd3af83c6a90160624e5bef5031fefc9b15c9300c1f7da070,64,4.174387269895637,6.4,13,1.3,0.03125,3,0.0,0,0.0,0,0.0,0,0.0,0.0,27,0.421875,2.3703703703703702,14,0.96875
313,Grover,10,347262390,f1e24ffdcf2c92f80593d74c95604730c3cb927360a7fc6bcfbbc645b5f6b1e0,64,4.174387269895637,6.4,11,1.1,0.03125,3,0.0,0,0.0,1,0.015625,0,0.0,0.03125,26,0.40625,2.4615384615384617,15,0.96875
314,Grover,10,1123647690,3bd350f4bc67ff28ae58bc395a7e46d60c395008e993b5edc6c5ffcc932c4433,66,4.204692619390966,6.6,11,1.1,0.030303030303030304,3,0.0,0,0.0,1,0.015151515151515152,0,0.0,0.030303030303030304,26,0.3939393939393939,2.5384615384615383,16,0.9696969696969697
315,Grover,10,1587653815,39be9f4c5dd4f9bd222021bd8cdd61036156d72bea0cd08084778d6578a4cac5,66,4.204692619390966,6.6,13,1.3,0.030303030303030304,3,0.0,0,0.0,0,0.0,0,0.0,0.0,27,0.4090909090909091,2.4444444444444446,15,0.9696969696969697
316,Grover,10,1020645498,512e1e61e1f65347115ded85e5ac07cf70bc7d29e7427382417f5cd15ae792cc,66,4.204692619390966,6.6,13,1.3,0.030303030303030304,3,0.0,0,0.0,0,0.0,0,0.0,0.0,27,0.4090909090909091,2.4444444444444446,15,0.9696969696969697
317,Grover,10,1040069008,c13ae65d33e5a0303fe94f062965fb6cd7b1c1f09707544e65de963099a9b75e,62,4.143134726391533,6.2,13,1.3,0.03225806451612903,3,0.0,0,0.0,0,0.0,0,0.0,0.0,27,0.43548387096774194,2.2962962962962963,13,0.967741935483871
318,Grover,10,980181758,5af62b62492ece4f1635d6bba6bff037e5e825725b2c38a6ed9542a8b5b2e44b,72,4.290459441148391,7.2,11,1.1,0.027777777777777776,3,0.0,0,0.0,1,0.013888888888888888,0,0.0,0.027777777777777776,26,0.3611111111111111,2.769230769230769,19,0.9722222222222222
319,Grover,10,1301975333,49a6c9d8778a29be05e31440322c9f3306f4f6a54300f2b655f3230bbdc9f3b4,68,4.23410650459726,6.8,13,1.3,0.029411764705882353,3,0.0,0,0.0,0,0.0,0,0.0,0.0,27,0.39705882352941174,2.5185185185185186,16,0.9705882352941176
320,Adder,4,1579616535,0cdd5a16e73c23ba58925f4d39695d1266fd02932361888693ce1d5d922fd6ce,7,2.0794415416798357,1.75,6,1.5,0.7142857142857143,3,0.0,0,0.0,0,0.0,0,0.0,0.0,6,0.8571428571428571,1.1666666666666667,2,1.0
321,Adder,4,2019925828,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,6,1.9459101490553132,1.5,6,1.5,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,6,1.0,1.0,1,1.0
322,Adder,4,568249203,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,6,1.9459101490553132,1.5,6,1.5,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,6,1.0,1.0,1,1.0
323,Adder,4,2076286561,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,6,1.9459101490553132,1.5,6,1.5,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,6,1.0,1.0,1,1.0
324,Adder,4,573505733,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,6,1.9459101490553132,1.5,6,1.5,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,6,1.0,1.0,1,1.0
325,Adder,4,1712937941,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,6,1.9459101490553132,1.5,6,1.5,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,6,1.0,1.0,1,1.0
326,Adder,4,153651082,f1385dea23b197291382303ec5ddac0c2b35748e3eb579fdc7cf835943215c47,5,1.791759469228055,1.25,5,1.25,1.0,2,0.0,0,0.0,0,0.0,0,0.0,0.0,5,1.0,1.0,1,1.0
327,Adder,4,1359064574,376ceef4983731f7550ead348027cf64df326a3131ced4b5445918208feab683,6,1.9459101490553132,1.5,6,1.5,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,6,1.0,1.0,1,1.0
328,Adder,4,387791599,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,6,1.9459101490553132,1.5,6,1.5,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,6,1.0,1.0,1,1.0
329,Adder,4,1281382543,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,6,1.9459101490553132,1.5,6,1.5,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,6,1.0,1.0,1,1.0
330,Adder,6,1440113248,0639b3b3f7a5228332fd6ea0cb7de6e464b224d886d779e81c774cab81bfce25,10,2.3978952727983707,1.6666666666666667,7,1.1666666666666667,1.0,2,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.7,1.4285714285714286,2,1.0
331,Adder,6,647326920,3aee8fb917c05afbe6186cad1160779a632dee4212db5acd705c807383e6b682,12,2.5649493574615367,2.0,8,1.3333333333333333,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.5833333333333334,1.7142857142857142,3,1.0
332,Adder,6,1377739899,0639b3b3f7a5228332fd6ea0cb7de6e464b224d886d779e81c774cab81bfce25,10,2.3978952727983707,1.6666666666666667,7,1.1666666666666667,1.0,2,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.7,1.4285714285714286,2,1.0
333,Adder,6,35213498,368fdf87980358c8e47b38d2e684223ad6da1f912e10721810c70c1f8c826598,13,2.6390573296152584,2.1666666666666665,8,1.3333333333333333,0.7692307692307693,3,0.0,0,0.0,0,0.0,0,0.0,0.0,8,0.6153846153846154,1.625,3,1.0
334,Adder,6,801090885,368fdf87980358c8e47b38d2e684223ad6da1f912e10721810c70c1f8c826598,13,2.6390573296152584,2.1666666666666665,8,1.3333333333333333,0.7692307692307693,3,0.0,0,0.0,0,0.0,0,0.0,0.0,8,0.6153846153846154,1.625,3,1.0
335,Adder,6,841009615,9a1a6a89291e0c75c6e6fa6e3f6170f0cda33a95f5c9ed031ff6a181def0c776,11,2.4849066497880004,1.8333333333333333,7,1.1666666666666667,0.9090909090909091,3,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.6363636363636364,1.5714285714285714,2,1.0
336,Adder,6,175127900,a175069321f6c700bbb75fa1b9b60889b398a2b0054aa6db7074c0e3e7ed9ec9,11,2.4849066497880004,1.8333333333333333,7,1.1666666666666667,0.9090909090909091,3,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.6363636363636364,1.5714285714285714,2,1.0
337,Adder,6,1539139330,3aee8fb917c05afbe6186cad1160779a632dee4212db5acd705c807383e6b682,12,2.5649493574615367,2.0,8,1.3333333333333333,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.5833333333333334,1.7142857142857142,3,1.0
338,Adder,6,390382227,98c76b1a031ac701dd0ad6fa810dbae8f1a9af024eccb83639624d9f317bcce3,12,2.5649493574615367,2.0,8,1.3333333333333333,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,8,0.6666666666666666,1.5,2,1.0
339,Adder,6,1399982843,2c4eabb9f48c4ae3c75c74a5d4378f67f7d301aceb9b8651680f3c6aa91a6477,13,2.6390573296152584,2.1666666666666665,8,1.3333333333333333,0.7692307692307693,3,0.0,0,0.0,0,0.0,0,0.0,0.0,7,0.5384615384615384,1.8571428571428572,4,1.0
340,Adder,8,762633146,9660fa219bfd32581142e89d85bc6b42e2b7a2d8751cfb7b0b7641e6d68bfd7c,17,2.8903717578961645,2.125,9,1.125,0.8823529411764706,3,0.0,0,0.0,0,0.0,0,0.0,0.0,10,0.5882352941176471,1.7,3,1.0
341,Adder,8,945928099,7915070d1901fb773b9b24b97f4fde1f9af13d250d815ff415be739db02405d7,16,2.833213344056216,2.0,9,1.125,0.9375,3,0.0,0,0.0,0,0.0,0,0.0,0.0,10,0.625,1.6,2,1.0
342,Adder,8,71244178,5116e76d85a76eea875b1e52e63d967679f155e0498f17507f5c12fc777f450a,17,2.8903717578961645,2.125,10,1.25,0.8823529411764706,3,0.0,0,0.0,0,0.0,0,0.0,0.0,11,0.6470588235294118,1.5454545454545454,2,1.0
343,Adder,8,906880345,84e298df5b543bfa5a4a8c111d7242049e4eec9c961966ef15feb6a7052251b4,18,2.9444389791664403,2.25,10,1.25,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,10,0.5555555555555556,1.8,4,1.0
344,Adder,8,51939266,99bbb7d14c43822569de544c5e8a4b3ccfd00506bb1041b2da2a6c12d1b20f7f,18,2.9444389791664403,2.25,10,1.25,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,10,0.5555555555555556,1.8,4,1.0
345,Adder,8,1329296894,c163b7daf1dd94c1594b36abc0b565b31855864c99ff02cef669570f94d39516,16,2.833213344056216,2.0,9,1.125,0.9375,3,0.0,0,0.0,0,0.0,0,0.0,0.0,10,0.625,1.6,2,1.0
346,Adder,8,972791954,6a973daf65bd418bdd08beaf9461e58945e15cfd7d372f99f1bfabdf665daccf,18,2.9444389791664403,2.25,10,1.25,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,10,0.5555555555555556,1.8,4,1.0
347,Adder,8,1497509011,25553ad099f1efbab117f66c54aed10a7a5131e0fc83549ebb3164c48a084ed8,19,2.995732273553991,2.375,10,1.25,0.7894736842105263,3,0.0,0,0.0,0,0.0,0,0.0,0.0,10,0.5263157894736842,1.9,5,1.0
348,Adder,8,623512415,948d9a5974530e358fced613e29e6648b76df2f06cbbf60cdb92bc2c142cd34b,18,2.9444389791664403,2.25,10,1.25,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,10,0.5555555555555556,1.8,4,1.0
349,Adder,8,413075142,c5493ad84cb94f306303c99ff1a88e4e8bccae6664f54b5fee2ef5481c615763,17,2.8903717578961645,2.125,10,1.25,0.8823529411764706,3,0.0,0,0.0,0,0.0,0,0.0,0.0,10,0.5882352941176471,1.7,3,1.0
350,Adder,10,748898099,561087fb7487c02e7a99806381ec06cf2d6f68bf27324e9cf9feac81e07766d1,24,3.2188758248682006,2.4,11,1.1,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,13,0.5416666666666666,1.8461538461538463,5,1.0
351,Adder,10,1892033000,dcfc36345f46532582f1075f727e6b9f78e7f3877397d1db006763b68f4ca030,23,3.1780538303479458,2.3,12,1.2,0.8695652173913043,3,0.0,0,0.0,0,0.0,0,0.0,0.0,13,0.5652173913043478,1.7692307692307692,4,1.0
352,Adder,10,820071328,1e602a0eb06cd06d47cb7ef0a24cc07404bd7c86d695ecb85de64d58102dde41,25,3.258096538021482,2.5,12,1.2,0.8,3,0.0,0,0.0,0,0.0,0,0.0,0.0,14,0.56,1.7857142857142858,5,1.0
353,Adder,10,1707558823,55af6a505562b1342bf17c92bce91873af1abf503a2bcea983a420fbe092e15a,26,3.295836866004329,2.6,11,1.1,0.7692307692307693,3,0.0,0,0.0,0,0.0,0,0.0,0.0,13,0.5,2.0,7,1.0
354,Adder,10,1661015679,8d27bd39569493fec0197f54a70a40de83e6e2280c76879fba9ef598425297c6,24,3.2188758248682006,2.4,12,1.2,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,14,0.5833333333333334,1.7142857142857142,4,1.0
355,Adder,10,76241446,b7278d8eea3f00fc284cd12f2a7c5f260a1daedcc067d8178f0431244a6ebcd4,26,3.295836866004329,2.6,12,1.2,0.7692307692307693,3,0.0,0,0.0,0,0.0,0,0.0,0.0,13,0.5,2.0,7,1.0
356,Adder,10,1875741009,8432075d7afee608157b21f8d39ecfd66e51f9d63c77c78a1a0a9782889d7046,25,3.258096538021482,2.5,12,1.2,0.8,3,0.0,0,0.0,0,0.0,0,0.0,0.0,13,0.52,1.9230769230769231,6,1.0
357,Adder,10,1450453863,514fd0c80928f29564900357c9c21d446db364de76eaf54afcc1287ef29426aa,24,3.2188758248682006,2.4,11,1.1,0.8333333333333334,3,0.0,0,0.0,0,0.0,0,0.0,0.0,13,0.5416666666666666,1.8461538461538463,5,1.0
358,Adder,10,590647936,3b38c5945eebdff306ff9f280453a55a49c08c947c889fb4f91ce006cf411ecc,26,3.295836866004329,2.6,12,1.2,0.7692307692307693,3,0.0,0,0.0,0,0.0,0,0.0,0.0,13,0.5,2.0,7,1.0
359,Adder,10,754583306,be7c118e868a73054610685eb2d57c07444fe4a9ce2d5700f621d357a90dae2e,27,3.332204510175204,2.7,12,1.2,0.7407407407407407,3,0.0,0,0.0,0,0.0,0,0.0,0.0,13,0.48148148148148145,2.076923076923077,8,1.0
360,QuantumWalk,4,1464868827,8c0beb3acb4e441b86844ff9df04302e9716704bdbc1a9437ed7a0fe135c5431,58,4.07753744390572,14.5,35,8.75,0.41379310344827586,6,0.017241379310344827,0,0.0,0,0.0,0,0.0,0.0,32,0.5517241379310345,1.8125,6,0.7758620689655172
361,QuantumWalk,4,1010245560,526cae12da488bfe75ac0e1aceead129953d8e3baead1ab5d2358599280d85b1,58,4.07753744390572,14.5,35,8.75,0.41379310344827586,6,0.017241379310344827,0,0.0,0,0.0,0,0.0,0.0,32,0.5517241379310345,1.8125,6,0.7758620689655172
362,QuantumWalk,4,487365080,d8a3c438a0093bba2f2201e948f1211773d8e8057b6e87f52222f06ded7dcdc9,58,4.07753744390572,14.5,35,8.75,0.41379310344827586,6,0.017241379310344827,0,0.0,0,0.0,0,0.0,0.0,32,0.5517241379310345,1.8125,6,0.7758620689655172
363,QuantumWalk,4,897955761,545f5484977dffc4c910346f32dd1a118991d77be477e49b0a271f5ef5081c02,58,4.07753744390572,14.5,35,8.75,0.41379310344827586,6,0.017241379310344827,0,0.0,0,0.0,0,0.0,0.0,32,0.5517241379310345,1.8125,6,0.7758620689655172
364,QuantumWalk,4,1824045206,24cbe099f7b5908a5f6a1c7aa8b0488be069c7bc9e899ca647ab4a9715a1c8f1,58,4.07753744390572,14.5,35,8.75,0.41379310344827586,6,0.017241379310344827,0,0.0,0,0.0,0,0.0,0.0,32,0.5517241379310345,1.8125,6,0.7758620689655172
365,QuantumWalk,4,178017694,06fe7aa70c0ebac074e8b8bcf042351f892989fb1c59c32ca65bea99b9915417,58,4.07753744390572,14.5,35,8.75,0.41379310344827586,6,0.017241379310344827,0,0.0,0,0.0,0,0.0,0.0,32,0.5517241379310345,1.8125,6,0.7758620689655172
366,QuantumWalk,4,1620660189,22aee7f468087993ba102f5c0277da2068eb48dad697153857a5fc4078345c1f,58,4.07753744390572,14.5,35,8.75,0.41379310344827586,6,0.017241379310344827,0,0.0,0,0.0,0,0.0,0.0,32,0.5517241379310345,1.8125,6,0.7758620689655172
367,QuantumWalk,4,840887593,8e49b1fb331ee668f38be5518ec62d00d1ecfb0701de1209b9cd4a8646cc6bd6,58,4.07753744390572,14.5,35,8.75,0.41379310344827586,6,0.017241379310344827,0,0.0,0,0.0,0,0.0,0.0,32,0.5517241379310345,1.8125,6,0.7758620689655172
368,QuantumWalk,4,1107850850,b840d75648875fcdb0902f079f6448547280981f528220ca96906736f44e7d76,58,4.07753744390572,14.5,35,8.75,0.41379310344827586,6,0.017241379310344827,0,0.0,0,0.0,0,0.0,0.0,32,0.5517241379310345,1.8125,6,0.7758620689655172
369,QuantumWalk,4,981614854,560f8582f1e6259c371750a9802c7c2b0b0de55509740fa9be24c911dd0bf61c,58,4.07753744390572,14.5,35,8.75,0.41379310344827586,6,0.017241379310344827,0,0.0,0,0.0,0,0.0,0.0,32,0.5517241379310345,1.8125,6,0.7758620689655172
370,QuantumWalk,6,687126267,3d249ef6773047133431177ee8b0e1b7c45623a510c045c3c92bce448d600fcb,82,4.418840607796598,13.666666666666666,47,7.833333333333333,0.43902439024390244,6,0.012195121951219513,0,0.0,0,0.0,0,0.0,0.0,44,0.5365853658536586,1.8636363636363635,8,0.6951219512195121
371,QuantumWalk,6,751425679,5c1ad87fff116889a268c8ead69f2679b701bf5edec6d19965e678016bbf2d12,82,4.418840607796598,13.666666666666666,47,7.833333333333333,0.43902439024390244,6,0.012195121951219513,0,0.0,0,0.0,0,0.0,0.0,44,0.5365853658536586,1.8636363636363635,8,0.6951219512195121
372,QuantumWalk,6,1362458969,fd580a87cadb72b2b02f3b03b54bce495f5a0d6031f26a56d2240b914b6afb18,82,4.418840607796598,13.666666666666666,47,7.833333333333333,0.43902439024390244,6,0.012195121951219513,0,0.0,0,0.0,0,0.0,0.0,44,0.5365853658536586,1.8636363636363635,8,0.6951219512195121
373,QuantumWalk,6,2070897263,24fc2db9b519005fdffc2e9484fea2e887ccfa34d71007a787b75ad70262870b,82,4.418840607796598,13.666666666666666,47,7.833333333333333,0.43902439024390244,6,0.012195121951219513,0,0.0,0,0.0,0,0.0,0.0,44,0.5365853658536586,1.8636363636363635,8,0.6951219512195121
374,QuantumWalk,6,237085688,9a668bf27a40a8b2e6163e9ea4d0675f9243635c74a7c6112f1d3b5be33de941,82,4.418840607796598,13.666666666666666,47,7.833333333333333,0.43902439024390244,6,0.012195121951219513,0,0.0,0,0.0,0,0.0,0.0,44,0.5365853658536586,1.8636363636363635,8,0.6951219512195121
375,QuantumWalk,6,71450611,bdd729cdf465b118e575a3d9f4186e2f07d0f2fa020f3c27f65228366bccacf8,82,4.418840607796598,13.666666666666666,47,7.833333333333333,0.43902439024390244,6,0.012195121951219513,0,0.0,0,0.0,0,0.0,0.0,44,0.5365853658536586,1.8636363636363635,8,0.6951219512195121
376,QuantumWalk,6,127348283,dcacf03c10cafd6eaf6f611f6b177c616e917473d3ec57de53e3fd8b1635c577,82,4.418840607796598,13.666666666666666,47,7.833333333333333,0.43902439024390244,6,0.012195121951219513,0,0.0,0,0.0,0,0.0,0.0,44,0.5365853658536586,1.8636363636363635,8,0.6951219512195121
377,QuantumWalk,6,1120252784,3092a33b0eafc361a0ad9fd969f3e47b09d8d0319dcf831b0330bc54b2ee24fb,82,4.418840607796598,13.666666666666666,47,7.833333333333333,0.43902439024390244,6,0.012195121951219513,0,0.0,0,0.0,0,0.0,0.0,44,0.5365853658536586,1.8636363636363635,8,0.6951219512195121
378,QuantumWalk,6,1038747649,084ad372760c3a6eb67e613f70c321ff7d196494f496509e21062b4423c39ef5,82,4.418840607796598,13.666666666666666,47,7.833333333333333,0.43902439024390244,6,0.012195121951219513,0,0.0,0,0.0,0,0.0,0.0,44,0.5365853658536586,1.8636363636363635,8,0.6951219512195121
379,QuantumWalk,6,2131393408,ef8b9f6649bad43aae16341327c27380d1c897ab872cce220f93968576e69821,82,4.418840607796598,13.666666666666666,47,7.833333333333333,0.43902439024390244,6,0.012195121951219513,0,0.0,0,0.0,0,0.0,0.0,44,0.5365853658536586,1.8636363636363635,8,0.6951219512195121
380,QuantumWalk,8,399873327,57065195477174d7d296e42dea1619386ef3b51924dd8b3df26f93b32d044a18,106,4.672828834461906,13.25,59,7.375,0.4528301886792453,6,0.009433962264150943,0,0.0,0,0.0,0,0.0,0.0,56,0.5283018867924528,1.8928571428571428,10,0.6509433962264151
