schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,circuit_type,benchmark_suite,n_qubits,depth,gate_count_total,gate_count_1q,gate_count_2q,gate_count_multiq,gate_counts_json,compiled_depth,compiled_gate_counts_json,baseline_gate_count,optimized_gate_count,reduction,reduction_pct,fidelity,success,runtime_seconds,optimizer,optimizer_version,optimizer_config_json,compiler,compiler_version,compiler_optimization_level,compiler_config_id,seed,trial,source_file,source_sha256,input_circuit_sha256,output_circuit_sha256,env_id,notes
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.361585+00:00,ghz_5,GHZ,ghz,extended_v5_smoke,5,5,5,1,4,0,"{""cx"":4,""h"":1}",5,"{""cx"":4,""h"":1}",5,5,0.0,0.0,0.9999999999999998,True,0.0049991607666015625,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,29,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.369584+00:00,ghz_5,GHZ,ghz,extended_v5_smoke,5,5,5,1,4,0,"{""cx"":4,""h"":1}",5,"{""cx"":4,""h"":1}",5,5,0.0,0.0,0.9999999999999998,True,0.006998777389526367,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,29,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.378405+00:00,ghz_5,GHZ,ghz,extended_v5_smoke,5,5,5,1,4,0,"{""cx"":4,""h"":1}",5,"{""cx"":4,""h"":1}",5,5,0.0,0.0,0.9999999999999998,True,0.007821083068847656,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,29,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.385407+00:00,cnot_chain_5,CNOT,cnot_chain,extended_v5_smoke,5,20,32,0,32,0,"{""cx"":32}",20,"{""cx"":32}",32,32,0.0,0.0,1.0,True,0.00299835205078125,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,30,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,e171e616728bce5cf25c4326a3209dda0942fab578fb6384cae93d6986213bb4,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.391408+00:00,cnot_chain_5,CNOT,cnot_chain,extended_v5_smoke,5,20,32,0,32,0,"{""cx"":32}",0,{},32,0,1.0,100.0,1.0,True,0.004000425338745117,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,30,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,d900145c7aa9a8445b64ae03fa38aac98c011bc4da18f1c6410a099f9cb9412c,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.400916+00:00,cnot_chain_5,CNOT,cnot_chain,extended_v5_smoke,5,20,32,0,32,0,"{""cx"":32}",0,{},32,0,1.0,100.0,1.0,True,0.005503177642822266,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,30,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,d900145c7aa9a8445b64ae03fa38aac98c011bc4da18f1c6410a099f9cb9412c,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.413010+00:00,cnot_chain_5,CNOT,cnot_chain,extended_v5_smoke,5,20,32,0,32,0,"{""cx"":32}",0,{},32,0,1.0,100.0,1.0,True,0.009086847305297852,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,30,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,d900145c7aa9a8445b64ae03fa38aac98c011bc4da18f1c6410a099f9cb9412c,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.418919+00:00,bv_5,Oracle,bernstein_vazirani,extended_v5_smoke,6,6,16,14,2,0,"{""cx"":2,""h"":12,""x"":2}",6,"{""cx"":2,""h"":12,""x"":2}",16,16,0.0,0.0,0.9999999999999963,True,0.001992940902709961,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,31,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,eb445c37d713dfac55eba5b3e232868a0de033339c15c01afd9cb16a7ded19c4,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.425660+00:00,bv_5,Oracle,bernstein_vazirani,extended_v5_smoke,6,6,16,14,2,0,"{""cx"":2,""h"":12,""x"":2}",4,"{""cx"":2,""h"":4,""u2"":2}",16,8,0.5,50.0,0.9999999999999967,True,0.004075288772583008,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,31,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,3b8c3fcec4265861aff30922466dc2c56bb0add74284777ffd8a6f1c62764498,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.435171+00:00,bv_5,Oracle,bernstein_vazirani,extended_v5_smoke,6,6,16,14,2,0,"{""cx"":2,""h"":12,""x"":2}",4,"{""cx"":2,""h"":4,""u2"":2}",16,8,0.5,50.0,0.9999999999999967,True,0.007005929946899414,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,31,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,3b8c3fcec4265861aff30922466dc2c56bb0add74284777ffd8a6f1c62764498,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.444175+00:00,bv_5,Oracle,bernstein_vazirani,extended_v5_smoke,6,6,16,14,2,0,"{""cx"":2,""h"":12,""x"":2}",4,"{""cx"":2,""h"":4,""u2"":2}",16,8,0.5,50.0,0.9999999999999967,True,0.006003856658935547,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,31,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,3b8c3fcec4265861aff30922466dc2c56bb0add74284777ffd8a6f1c62764498,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.452176+00:00,qaoa_line_5,QAOA,qaoa_line,extended_v5_smoke,5,14,22,14,8,0,"{""cx"":8,""u"":14}",14,"{""cx"":8,""u"":14}",22,22,0.0,0.0,1.0,True,0.0019989013671875,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,32,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,e0248a909b2549d5ef75b37630cd65b03ae5c082ecac7a935168bf49fa1cb43f,e0248a909b2549d5ef75b37630cd65b03ae5c082ecac7a935168bf49fa1cb43f,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.462179+00:00,qaoa_line_5,QAOA,qaoa_line,extended_v5_smoke,5,14,22,14,8,0,"{""cx"":8,""u"":14}",14,"{""cx"":8,""u"":14}",22,22,0.0,0.0,1.0,True,0.005002260208129883,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,32,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,e0248a909b2549d5ef75b37630cd65b03ae5c082ecac7a935168bf49fa1cb43f,e0248a909b2549d5ef75b37630cd65b03ae5c082ecac7a935168bf49fa1cb43f,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.472177+00:00,qaoa_line_5,QAOA,qaoa_line,extended_v5_smoke,5,14,22,14,8,0,"{""cx"":8,""u"":14}",14,"{""cx"":8,""u"":14}",22,22,0.0,0.0,1.0,True,0.007000446319580078,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,32,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,e0248a909b2549d5ef75b37630cd65b03ae5c082ecac7a935168bf49fa1cb43f,e0248a909b2549d5ef75b37630cd65b03ae5c082ecac7a935168bf49fa1cb43f,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.483175+00:00,qaoa_line_5,QAOA,qaoa_line,extended_v5_smoke,5,14,22,14,8,0,"{""cx"":8,""u"":14}",14,"{""cx"":8,""u"":14}",22,22,0.0,0.0,1.0,True,0.0069980621337890625,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,32,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,e0248a909b2549d5ef75b37630cd65b03ae5c082ecac7a935168bf49fa1cb43f,e0248a909b2549d5ef75b37630cd65b03ae5c082ecac7a935168bf49fa1cb43f,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.490178+00:00,vqe_twolocal_5,VQE,two_local,extended_v5_smoke,5,8,24,20,4,0,"{""cx"":4,""u"":20}",8,"{""cx"":4,""u"":20}",24,24,0.0,0.0,1.0,True,0.0019996166229248047,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,33,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,76557859921679802768a3ad785773f46a65b381ffb19fe673410233562bd404,76557859921679802768a3ad785773f46a65b381ffb19fe673410233562bd404,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.498860+00:00,vqe_twolocal_5,VQE,two_local,extended_v5_smoke,5,8,24,20,4,0,"{""cx"":4,""u"":20}",6,"{""cx"":4,""u3"":10}",24,14,0.41666666666666663,41.666666666666664,1.0,True,0.005000591278076172,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,33,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,76557859921679802768a3ad785773f46a65b381ffb19fe673410233562bd404,7ae894a02705836e96e32d9d2d3fbfb8a6a50785c6d731787642645ae9a8f765,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.509955+00:00,vqe_twolocal_5,VQE,two_local,extended_v5_smoke,5,8,24,20,4,0,"{""cx"":4,""u"":20}",6,"{""cx"":4,""u3"":10}",24,14,0.41666666666666663,41.666666666666664,1.0,True,0.006993770599365234,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,33,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,76557859921679802768a3ad785773f46a65b381ffb19fe673410233562bd404,7ae894a02705836e96e32d9d2d3fbfb8a6a50785c6d731787642645ae9a8f765,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.519866+00:00,vqe_twolocal_5,VQE,two_local,extended_v5_smoke,5,8,24,20,4,0,"{""cx"":4,""u"":20}",6,"{""cx"":4,""u3"":10}",24,14,0.41666666666666663,41.666666666666664,1.0,True,0.007013559341430664,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,33,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,76557859921679802768a3ad785773f46a65b381ffb19fe673410233562bd404,7ae894a02705836e96e32d9d2d3fbfb8a6a50785c6d731787642645ae9a8f765,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.524954+00:00,hardware_eff_5,HardwareEfficient,hardware_efficient,extended_v5_smoke,5,4,14,10,4,0,"{""cx"":4,""ry"":5,""rz"":5}",4,"{""cx"":4,""ry"":5,""rz"":5}",14,14,0.0,0.0,1.0,True,0.0020852088928222656,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,34,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,6cea11f02d8829c6f9d2bddf83ec3985e51e9ccecbb355be269d7c7c84256d5c,55f14f203a6ff6be0d76835c386eca77aea68cdecb50de66e1ce878fa4c32101,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.530960+00:00,hardware_eff_5,HardwareEfficient,hardware_efficient,extended_v5_smoke,5,4,14,10,4,0,"{""cx"":4,""ry"":5,""rz"":5}",3,"{""cx"":4,""u3"":5}",14,9,0.3571428571428571,35.71428571428571,1.0,True,0.0040090084075927734,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,34,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,6cea11f02d8829c6f9d2bddf83ec3985e51e9ccecbb355be269d7c7c84256d5c,592c5996b28aad7aa25f092f77e2512a8e6a9ed6d1d04a8045e9cec980361e65,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.539947+00:00,hardware_eff_5,HardwareEfficient,hardware_efficient,extended_v5_smoke,5,4,14,10,4,0,"{""cx"":4,""ry"":5,""rz"":5}",3,"{""cx"":4,""u3"":5}",14,9,0.3571428571428571,35.71428571428571,1.0,True,0.0060024261474609375,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,34,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,6cea11f02d8829c6f9d2bddf83ec3985e51e9ccecbb355be269d7c7c84256d5c,592c5996b28aad7aa25f092f77e2512a8e6a9ed6d1d04a8045e9cec980361e65,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.549957+00:00,hardware_eff_5,HardwareEfficient,hardware_efficient,extended_v5_smoke,5,4,14,10,4,0,"{""cx"":4,""ry"":5,""rz"":5}",3,"{""cx"":4,""u3"":5}",14,9,0.3571428571428571,35.71428571428571,1.0,True,0.008019208908081055,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,34,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,6cea11f02d8829c6f9d2bddf83ec3985e51e9ccecbb355be269d7c7c84256d5c,592c5996b28aad7aa25f092f77e2512a8e6a9ed6d1d04a8045e9cec980361e65,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.576953+00:00,grover_5,Grover,grover,extended_v5_smoke,5,11,39,37,0,2,"{""h"":19,""mcx"":2,""x"":18}",117,"{""cp"":18,""cx"":36,""h"":71,""t"":16,""tdg"":16,""x"":18}",39,175,-3.4871794871794872,-348.71794871794873,0.9999999999999716,True,0.0019943714141845703,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,35,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,0e839763a3181629607938d596ac26da99338a49d06ac77fdb30a5353bd30e4f,204705ffce8a8ae02149396751bc31443c791b3060816daa8679f9f228b3b8f2,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.604482+00:00,grover_5,Grover,grover,extended_v5_smoke,5,11,39,37,0,2,"{""h"":19,""mcx"":2,""x"":18}",79,"{""cp"":18,""cx"":36,""h"":1,""t"":6,""tdg"":6,""u1"":1,""u2"":26,""u3"":1}",39,95,-1.4358974358974357,-143.58974358974356,0.9999999999999805,True,0.004999876022338867,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,35,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,0e839763a3181629607938d596ac26da99338a49d06ac77fdb30a5353bd30e4f,67649d78240883dc5999181e61509e1eecba7daf5db0d43731136735e2d0d439,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.632472+00:00,grover_5,Grover,grover,extended_v5_smoke,5,11,39,37,0,2,"{""h"":19,""mcx"":2,""x"":18}",79,"{""cp"":18,""cx"":36,""h"":1,""t"":6,""tdg"":6,""u1"":1,""u2"":26,""u3"":1}",39,95,-1.4358974358974357,-143.58974358974356,0.9999999999999805,True,0.007998943328857422,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,35,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,0e839763a3181629607938d596ac26da99338a49d06ac77fdb30a5353bd30e4f,67649d78240883dc5999181e61509e1eecba7daf5db0d43731136735e2d0d439,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.664568+00:00,grover_5,Grover,grover,extended_v5_smoke,5,11,39,37,0,2,"{""h"":19,""mcx"":2,""x"":18}",79,"{""cp"":18,""cx"":36,""h"":1,""t"":6,""tdg"":6,""u1"":1,""u2"":26,""u3"":1}",39,95,-1.4358974358974357,-143.58974358974356,0.9999999999999805,True,0.011090517044067383,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,35,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,0e839763a3181629607938d596ac26da99338a49d06ac77fdb30a5353bd30e4f,67649d78240883dc5999181e61509e1eecba7daf5db0d43731136735e2d0d439,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.675471+00:00,adder_5,Adder,quantum_adder,extended_v5_smoke,7,8,14,4,4,6,"{""ccx"":6,""cx"":4,""x"":4}",8,"{""ccx"":6,""cx"":4,""x"":4}",14,14,0.0,0.0,1.0,True,0.002902984619140625,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,36,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,398a39c869275ee953e7c1429666eb7121936238d0cfeddf22d8f438eed3d5cb,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.690657+00:00,adder_5,Adder,quantum_adder,extended_v5_smoke,7,8,14,4,4,6,"{""ccx"":6,""cx"":4,""x"":4}",8,"{""ccx"":6,""cx"":4,""x"":4}",14,14,0.0,0.0,1.0,True,0.004097700119018555,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,36,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,398a39c869275ee953e7c1429666eb7121936238d0cfeddf22d8f438eed3d5cb,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.706259+00:00,adder_5,Adder,quantum_adder,extended_v5_smoke,7,8,14,4,4,6,"{""ccx"":6,""cx"":4,""x"":4}",8,"{""ccx"":6,""cx"":4,""x"":4}",14,14,0.0,0.0,1.0,True,0.007018566131591797,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,36,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,398a39c869275ee953e7c1429666eb7121936238d0cfeddf22d8f438eed3d5cb,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:20.721257+00:00,adder_5,Adder,quantum_adder,extended_v5_smoke,7,8,14,4,4,6,"{""ccx"":6,""cx"":4,""x"":4}",8,"{""ccx"":6,""cx"":4,""x"":4}",14,14,0.0,0.0,1.0,True,0.006998300552368164,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,36,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,398a39c869275ee953e7c1429666eb7121936238d0cfeddf22d8f438eed3d5cb,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:21.039317+00:00,qwalk_5,QuantumWalk,quantum_walk,extended_v5_smoke,6,41,70,40,6,24,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":18,""ry"":1,""x"":36}",269,"{""ccx"":18,""cx"":90,""h"":27,""mcphase"":6,""p"":90,""rccx"":36,""ry"":1,""x"":60}",70,328,-3.685714285714286,-368.5714285714286,0.9999999999998543,True,0.005041599273681641,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,37,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,5a55da0fb19b4cb3fdee4cbfe4637c7eb334119666d7dec457c29f1e566a37d2,ecfb236bce2d20ac42b80809fa4b787ecc1d3ede148a366fcd538c07407e48f5,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:21.355155+00:00,qwalk_5,QuantumWalk,quantum_walk,extended_v5_smoke,6,41,70,40,6,24,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":18,""ry"":1,""x"":36}",259,"{""ccx"":18,""cx"":90,""h"":6,""mcphase"":6,""p"":84,""rccx"":36,""u2"":20,""u3"":1,""x"":45}",70,306,-3.371428571428571,-337.1428571428571,0.9999999999998554,True,0.009011507034301758,none,none,{},qiskit_transpile,2.4.1,1,qiskit_heavy_hex,42,37,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,5a55da0fb19b4cb3fdee4cbfe4637c7eb334119666d7dec457c29f1e566a37d2,e8c8df0a8296ea7537c35e405706bd826ccba0896619d6649ead0ea07dae6d90,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:21.669132+00:00,qwalk_5,QuantumWalk,quantum_walk,extended_v5_smoke,6,41,70,40,6,24,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":18,""ry"":1,""x"":36}",241,"{""ccx"":18,""cx"":78,""h"":6,""mcphase"":6,""p"":66,""rccx"":36,""u2"":20,""u3"":1,""unitary"":6,""x"":45}",70,282,-3.0285714285714285,-302.85714285714283,0.999999999999854,True,0.013001680374145508,none,none,{},qiskit_transpile,2.4.1,2,qiskit_heavy_hex,42,37,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,5a55da0fb19b4cb3fdee4cbfe4637c7eb334119666d7dec457c29f1e566a37d2,8a7677a7f335baf950db749e25b8354c2cedff5ff18f2bc3b6470eb8f77232a3,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:21.989938+00:00,qwalk_5,QuantumWalk,quantum_walk,extended_v5_smoke,6,41,70,40,6,24,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":18,""ry"":1,""x"":36}",241,"{""ccx"":18,""cx"":78,""h"":6,""mcphase"":6,""p"":66,""rccx"":36,""u2"":20,""u3"":1,""unitary"":6,""x"":45}",70,282,-3.0285714285714285,-302.85714285714283,0.999999999999854,True,0.013993978500366211,none,none,{},qiskit_transpile,2.4.1,3,qiskit_heavy_hex,42,37,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,5a55da0fb19b4cb3fdee4cbfe4637c7eb334119666d7dec457c29f1e566a37d2,8a7677a7f335baf950db749e25b8354c2cedff5ff18f2bc3b6470eb8f77232a3,e12_smoke_20260622_034413_nocoupling,
1.0.0,E12,e12_smoke_20260622_034413_nocoupling,2026-06-22T03:44:21.997938+00:00,iqp_5,IQP,iqp,extended_v5_smoke,5,9,24,19,5,0,"{""cz"":5,""h"":10,""rz"":9}",9,"{""cz"":5,""h"":10,""rz"":9}",24,24,0.0,0.0,0.9999999999999981,True,0.004001140594482422,none,none,{},qiskit_transpile,2.4.1,0,qiskit_heavy_hex,42,38,experiments/e12_compiler_baseline/run.py,629188a07b88d23ddd5f7d88d88377dbd06b6fd6e02388925728dd72e47f1b48,d531176152dc240c8175391f34c551c25aab72033be1d73430559eceafe883bf,9ba54051c2ba1c63598f037c83cca0ec14f00411bbe59c3951e34a78eece3610,e12_smoke_20260622_034413_nocoupling,
