budget_seconds,circuit_family,circuit_id,common_basis_gate_reduction_pct,design_manifest_sha256,exact_fidelity,input_circuit_sha256,listing_model,optimized_common_basis_gate_count,optimizer_runtime_seconds,original_common_basis_gate_count,output_circuit_sha256,peak_rss_mb,primary_pair_orientation,protocol_sha256,rule_set,run_id,run_order,status,template_enabled,trace,valid_equivalent_output,wall_seconds_end_to_end,window_gates
30,Adder,adder_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0,e0b3e1cffafcde6de2affb92f841e127bb661b6483670899f818b5dc9fe9021e,WCL,180.0,0.003403186798095703,180.0,4b4e857f286095cc0e2aa76775701724bdb5ebef476202c9ecf7ed653046eaef,152.296875,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,a8c47a754513f7ebcee35afd3a87ac00a2256b20ee95ba2670e4afaf0a920a3e,18951,success,False,"[{'cz_conversions': 0, 'gate_count': 18, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.8855370999990555,64
30,Oracle,bv_5,44.99999999999999,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999969,8a0f6aa4d86982e6f5d44dfb1933a65cba2e861eeaa794468785325cd7f38e8a,WCL,22.0,0.0,40.0,a8b070d4f455231d0ec4018384da7124b313248c7ef5491b1e2a9401a229feb7,141.55078125,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,68bea02bf71ecce91bcd3325e07e529ef12bb6ade1f2c38a8353009b8a52fdc1,18952,success,False,"[{'cz_conversions': 0, 'gate_count': 10, 'h_reorders': 10, 'hh_cancellations': 3, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 10, 'h_reorders': 4, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.254488399998081,64
30,QAOA,qaoa_line_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0000000000000027,3113b971b548c7ee4e78af92d32b392c5bfcc30e701ff59f7420abc819314785,WCL,160.0,0.005773782730102539,160.0,3113b971b548c7ee4e78af92d32b392c5bfcc30e701ff59f7420abc819314785,141.4296875,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,73355520e8a5dae8098cb03c0b0593b1d696e40cc76527e4010de9324eaf5d80,18953,success,False,"[{'cz_conversions': 0, 'gate_count': 48, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,3.2647997999993095,4
10,Oracle,bv_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999967,34ac6807a367e4649c549bb7e5379b105efee316f5ac8c12566d937750d6a8fa,LBL,62.0,0.0,62.0,34ac6807a367e4649c549bb7e5379b105efee316f5ac8c12566d937750d6a8fa,141.3515625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,be6cb841ad31e4b08b76bb013afa45460a9037c2bb1f759b7ecc794c6431398b,18954,success,True,"[{'cz_conversions': 0, 'gate_count': 26, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.42042980000042,4
30,UCCSD_inspired,uccsd_4,13.157894736842103,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0,fff9e82ccf288b69ac39de668fca6fe3c6b30b9b7b6254dc68246f60aa6e303c,WCL,66.0,0.0015583038330078125,76.0,ccbe44c5265e5dc05aeb78fa9f2783e166389a57f0499b9b5e20fc47851e2544,141.94140625,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,e2be82c3278d57290a697d0a17cad44194c421807a4ea13d740a0aa90cf6f5d0,18955,success,False,"[{'cz_conversions': 0, 'gate_count': 26, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 2, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 26, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.222747799998615,16
1,Oracle,bv_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,6a6cf0f00d85ece4ad64c271afdd08b4cd8473655919bce2bcfa5db0713a4a8f,WCL,,,,,98.25,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,4f773a19f92016a5758f5484c4e40675ad93d2a80c792cff20b604fc30f0b3f0,18956,timeout,,[],False,1.030048300002818,4
1,HardwareEfficient,hardware_eff_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,49e4535dd05722cfe2cfda0d59fcc03e485eca61c04e97f3b303a014d4a4357b,LBL,,,,,91.43359375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,f394f2183221aca181807677a44ccf19a637683be6101ae7032ed355200dd3a1,18957,timeout,,[],False,1.0472450999986904,4
30,QuantumWalk,qwalk_4,24.164133738601823,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999423,599763794bd11a8ee3fb857551c69c3afd29964ebeb7ee6c9a144ee61a7e51c3,RANDOM_TOPOLOGICAL,998.0,0.1139059066772461,1316.0,ab42de5aec37bf693a00f84b95d8a11aca48223bfd37fe638d3edec179c680a3,142.03125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,ab67b7e4ce98dc6872e03e97e43e2430bc29fddf24c88806109bcd5dfdcdb6d0,18958,success,True,"[{'cz_conversions': 0, 'gate_count': 541, 'h_reorders': 17, 'hh_cancellations': 52, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 35, 'phase_merges': 1, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 536, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 9, 'phase_merges': 5, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 536, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 2, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.554675199997291,4
10,VQE,vqe_twolocal_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0000000000000009,4cb477caf5f46aa76b3f54b03574649768b408906ee78ac4652943020cb7be7c,LBL,254.0,0.0039975643157958984,254.0,4cb477caf5f46aa76b3f54b03574649768b408906ee78ac4652943020cb7be7c,141.96484375,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,217d901f310f96ed1a01af6c38ae79fa0d39b84def338dd0025ef2f07cb75550,18959,success,False,"[{'cz_conversions': 0, 'gate_count': 62, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.6155345999977726,64
30,VQE,vqe_twolocal_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0,a56b84561ace0423d3f71194279f62be3b29e47c98491c316e3446561f61dbf1,LBL,190.0,0.0,190.0,a56b84561ace0423d3f71194279f62be3b29e47c98491c316e3446561f61dbf1,141.52734375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,6c03191c4acd0972d46857f7bc1762fe359eafd751dd647dff5ef0f54606b046,18960,success,False,"[{'cz_conversions': 0, 'gate_count': 46, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.2482620000009774,64
10,VQE,vqe_twolocal_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999996,de948303c9c984b841388b3aa67f077ef51521bf18b9a003b8ea79b973958b75,RANDOM_TOPOLOGICAL,126.0,0.0,126.0,62a41176d84015fc8110d2c3493a1f3e4cc5d1f7d10d1066b6fd5e36f45bb853,141.765625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,b6d4093b863516608618560d10dd252fa25d1c084b64dd4355ce2b32d00b0455,18961,success,False,"[{'cz_conversions': 0, 'gate_count': 30, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.298177200002101,4
10,Oracle,bv_8,50.847457627118644,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999973,27c1cdf3eda94e12894f67e152b42d888e3e26b135a7921a2ff59c204f99788d,RANDOM_TOPOLOGICAL,29.0,0.012388467788696289,59.0,7b43f93064de536e45a0f79e5b3dfc2ef18c98366b7cd0f30204670b3e0035f0,141.3828125,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,1a9d0ee68f681bca1829e6a8d69f8ec5cffef95cb1fb0107602fe45612acfc39,18962,success,False,"[{'cz_conversions': 0, 'gate_count': 13, 'h_reorders': 29, 'hh_cancellations': 5, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 10, 'phase_merges': 0, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 13, 'h_reorders': 12, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.446572799999558,16
1,UCCSD_inspired,uccsd_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,6b50423744cf6c022eecde33a07e710ea071ad97745eda5ae14badb443b4a3d4,LBL,,,,,94.79296875,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,943a14f42a31f780a0a205b206b3e21d057571b3ea9747fb0984601da52bc6e3,18963,timeout,,[],False,1.0396856000006665,64
120,Adder,adder_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0,0639b3b3f7a5228332fd6ea0cb7de6e464b224d886d779e81c774cab81bfce25,LBL,118.0,0.0010051727294921875,118.0,0639b3b3f7a5228332fd6ea0cb7de6e464b224d886d779e81c774cab81bfce25,141.49609375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,d7d3c809a3566f2d1939e83723c06401e25c07352b8c57ddfefa6099e2b77d3c,18964,success,False,"[{'cz_conversions': 0, 'gate_count': 10, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.276013899998361,4
30,HardwareEfficient,hardware_eff_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999996,32c9e772774deff17d4b957250f4893cf8bc7cbe5983475de6b326cdc1ece616,LBL,54.0,0.0,54.0,32c9e772774deff17d4b957250f4893cf8bc7cbe5983475de6b326cdc1ece616,141.43359375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,fcea8e7bd2c1ab6a9ed78dd7e685424d4579b5f7213cebede0a9ed4a3253e628,18965,success,False,"[{'cz_conversions': 0, 'gate_count': 22, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.186120200000005,16
1,IQP,iqp_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,0a81cc4d0a797c511cc7757f221f526b65d937b82fd056476c0518a352f5005b,RANDOM_TOPOLOGICAL,,,,,94.46484375,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,bf8a6ba2c472698dc3b32bfe6960c71b1c3341a474f4eca9ffc9d1a22025eca8,18966,timeout,,[],False,1.0412862000011955,4
120,VQE,vqe_twolocal_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999993,1f2f7626c24f4a5e8e01afeec9043f45c1fe4598224d2f0f5664d76ef61ea065,RANDOM_TOPOLOGICAL,254.0,0.011806011199951172,254.0,58d43dc8500666ee8b375d399ce1d19e0f095306c0b86eb1ff28c4579529c9da,141.6328125,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,ef8b198e4c23a408647dc3ce0aca87e2b8d04807ea557f647e3b7a241d473862,18967,success,False,"[{'cz_conversions': 0, 'gate_count': 62, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.247337699998752,16
1,QuantumWalk,qwalk_3,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,0beefbe297b32dc9ec283501ebd271f6102e615e89859d51183e5d935cb94f45,WCL,,,,,94.74609375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,80cd9e00b5844d6a30e827505a2b1a6b8d479fa778b86dc1e13214f3b8b746c4,18968,timeout,,[],False,1.0486901000003854,16
10,Grover,grover_8,4.70505617977528,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999936,9622962052cfcefe2e8d5fcff75c437ddc1262dc21b471fdc6bd179d3b83f28b,RANDOM_TOPOLOGICAL,1357.0,0.3402557373046875,1424.0,d663cfdc48025ae37972d6c61ffbad677812d04217a8681c690b7b6605c6fad2,142.55859375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,f844f106467ef016872b77630cc4f305cfb312f7f11fb887f4b67207e1179ee8,18969,success,True,"[{'cz_conversions': 0, 'gate_count': 1099, 'h_reorders': 172, 'hh_cancellations': 9, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 580, 'phase_merges': 13, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 1099, 'h_reorders': 2, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,6.213022899999487,64
1,VQE,vqe_twolocal_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,5eaf1f2b9f33724492a3e71d4e8ceaefbf99cfd60c760cd93842c60ec7375ec3,LBL,,,,,99.82421875,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,50948fdad56e25bedf08270472799d8ff86c1fb1b21220f921b597466debace3,18970,timeout,,[],False,1.0284219000022858,64
30,RandomClifford,clifford_4,50.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999974,8b29e59e3a39db333187ef02a279d7723f487d94b438e8e97ce4d73eab48b4e8,RANDOM_TOPOLOGICAL,22.0,0.0036156177520751953,44.0,e6c2a8780c2bb2e61c8be3710a832d020c05839da82f8d1a3079aa984f334437,141.9609375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,ea5043d09a1b0d2ba19670600250611d4491ff0bc4ea10123e31aba8da7be000,18971,success,False,"[{'cz_conversions': 0, 'gate_count': 16, 'h_reorders': 15, 'hh_cancellations': 1, 'iteration': 0, 'local_cancellations': 3, 'mcz_conversions': 0, 'pair_gathers': 12, 'phase_merges': 4, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 14, 'h_reorders': 1, 'hh_cancellations': 1, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 13, 'phase_merges': 0, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 14, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 2, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.1804386999974668,16
30,Oracle,bv_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999972,b81e1fce8a1444d85177c6bc7af38bad39960f4060e55d08611f399ee4619722,LBL,34.0,0.003523111343383789,34.0,35521b69e2616c55e5edd243521f01496c578c74e71762939de7928c530f1a6b,141.56640625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,6e5882de008b310b9d038623d437f6b8af891bb9a1f207667fdc17d5f06945bf,18972,success,False,"[{'cz_conversions': 0, 'gate_count': 14, 'h_reorders': 9, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.3246600000020408,4
10,Adder,adder_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0,99bbb7d14c43822569de544c5e8a4b3ccfd00506bb1041b2da2a6c12d1b20f7f,WCL,180.0,0.0,180.0,998b10611916f71af42ec9341b3af0854dbe8838f32e606e122ac3055dbd823b,157.98828125,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,6f830f0ad49a509c21702b5f828e19daba713e1da34470bc6b70c2577c9623d9,18973,success,False,"[{'cz_conversions': 0, 'gate_count': 18, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,3.2024323000005097,16
10,QuantumWalk,qwalk_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,8664cf212e90101e901ea020a3d13bba14837c13195e5d2d2e6c78405c613790,LBL,,,,,114.20703125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,c43516c7e6cc28e555cc6c1481ed6988e28ac845e6911c5943dcef91c07b2b80,18974,timeout,,[],False,10.03338900000017,16
30,IQP,iqp_4,28.985507246376805,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999981,1cfed9e8d4d3d922274c93ac90508b7632b2c9fb1a0d01862aa77ba6164bb231,WCL,49.0,0.011092185974121094,69.0,6f90bf0c6d1731548016c6638fcd9a7b312ad8a1c31f7657005b36ca6aaf7310,141.94140625,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,15b58b6a3bde5fc8547f07c71680f8ce198fdec5dc898794a60ee61c494bf687,18975,success,False,"[{'cz_conversions': 0, 'gate_count': 15, 'h_reorders': 4, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 1, 'mcz_conversions': 0, 'pair_gathers': 15, 'phase_merges': 6, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 15, 'h_reorders': 6, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.326112099999591,16
10,QAOA,qaoa_line_4,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0,c3e848fe6db54137fa92444db2668cef254476947d748c8e25e29c13f6d30cb7,WCL,102.0,0.0013120174407958984,102.0,c3e848fe6db54137fa92444db2668cef254476947d748c8e25e29c13f6d30cb7,141.65625,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,17f2cb0dce14ef234d87f8f80fddc9017b521b522a2691c4a79223218a781b54,18976,success,False,"[{'cz_conversions': 0, 'gate_count': 30, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.275633500001277,16
30,RandomClifford,clifford_6,16.249999999999996,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999984,2d4868c22c53a34ba2e5046296f2ed6dd8a3b0bac61263a35b7a2fc4521fef18,LBL,67.0,0.005221366882324219,80.0,f5df2d12df88391581b308ef19585c76d50a0cd893338b19944a6a557aa27ce5,141.89453125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,bf315e444fd6993ee382999078b088b0b5a99351dd4286b5dea8acd4778e18cf,18977,success,True,"[{'cz_conversions': 0, 'gate_count': 41, 'h_reorders': 3, 'hh_cancellations': 2, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 6, 'phase_merges': 1, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 41, 'h_reorders': 2, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.4602745000011055,4
1,HardwareEfficient,hardware_eff_6,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,fd904e687f3606b7bbc5cd8c5f015303fb63612af2cc5137bd4ac9367a00f3f1,RANDOM_TOPOLOGICAL,,,,,90.5234375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,d380640d8a9f95a02b113ed4809b1b6b86324f42115a3d365481b40e47a69880,18978,timeout,,[],False,1.0655775000013818,16
120,UCCSD_inspired,uccsd_4,13.157894736842103,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999993,6198918025e9d52620fa49da1e8fc24880b8cdf9ed5759f2b77490edd5060dc2,WCL,66.0,0.004389047622680664,76.0,423a087e1875150a71a5448c9f52e04307716e9736ff67c6dbf34fb02927a652,141.77734375,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,064ffdec195bdc364ed57d8baf8cc28bb25bc194afee99f4593f9dfe90948001,18979,success,True,"[{'cz_conversions': 0, 'gate_count': 26, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 2, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 26, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.5514531999979226,16
1,UCCSD_inspired,uccsd_8,0.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,,c2edd0f05863f7c5791bbf5b6ee2131a4e62dce0b2cac1a356f178eeca043f8a,RANDOM_TOPOLOGICAL,,,,,92.23046875,1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,7e308901fc8e278cf536745baf1f899cb91acc2acf40c7e210d6afa3b0251395,18980,timeout,,[],False,1.0471003999991808,64
10,CNOT,cnot_chain_6,100.0,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,1.0,a9cbe813352eb8bbddbb6de7feecde853f066b5cf29e96a7a2f84a6cd354761a,LBL,0.0,0.0020012855529785156,40.0,995ca4ef9eaba10dd58f1ab322947f30c40e0f095185660849ca98aed2848347,140.95703125,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_PLUS_TEMPLATES,7db853b29476124fed2d11259701b1b08fba2659117954cda2e6a3a874be59be,18981,success,True,"[{'cz_conversions': 0, 'gate_count': 0, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 0, 'local_cancellations': 20, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 0, 'h_reorders': 0, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.4577181999993627,4
30,Oracle,bv_8,29.508196721311474,f290bdba0ec8bac68b2a817f8a9dd71e5246e2558288c6704e576946bc518a86,0.9999999999999971,826a81832c43fd3beaa5ea66f63d19579c7ae7c3f309c590d3c64709d2be3057,LBL,43.0,0.0060274600982666016,61.0,cb7b19555d0203d1ceb4a78183c3ba1929f77b6523b1f68dd578c874a7c79abd,141.73046875,-1,2464d1d531032a71c2947e9e8abd2b6b84de9fc6f048239944ee9357097365e8,COMMUTATION_ONLY,cedc34d7c98ae953002591d4740180525dfec6bc6f3fd5b95984147e3b7398c9,18982,success,False,"[{'cz_conversions': 0, 'gate_count': 19, 'h_reorders': 83, 'hh_cancellations': 3, 'iteration': 0, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 54, 'phase_merges': 0, 'template_rewrites': 0}, {'cz_conversions': 0, 'gate_count': 19, 'h_reorders': 4, 'hh_cancellations': 0, 'iteration': 1, 'local_cancellations': 0, 'mcz_conversions': 0, 'pair_gathers': 0, 'phase_merges': 0, 'template_rewrites': 0}]",True,2.8339353000010306,64
